"","207","208","209","243","213","215","217","218"
"Label","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx"
"5-methylthioadenosine","  252562","  310525","  455295","  379374","15745536","  427826"," 6133055"," 8850139"
"5-oxoproline","  6021090","  3277324","  3772117","  6212859","124581712","  7867684"," 83051920"," 89490240"
"7-hydroxycholesterol","3466634"," 965697","2190816","2358887","2651636","2124539","2411357","3647694"
"7-methylguanine"," 65489.0","120412.6"," 96580.0","179263.0","895280.0"," 88343.0","624523.0","603661.0"
"9,10-DiHOME","340292","327798","291626","261552","410337","397727","352685","456546"
"acetylcarnitine","173071536","125592864","133990512","191099072","536898816","177445856","598260160","382748288"
"acetylphosphate"," 853605"," 679812"," 685479"," 694066","3645001"," 848159","3809782","5172335"
"aconitate"," 167767","  76494"," 227601"," 189695","1018060","  96511","1399567"," 562360"
"adenine"," 131801","  83617","  79516"," 163814","2203970"," 120182"," 795065","1216047"
"adenosine"," 7234014"," 3221142"," 6240732"," 8854760","15383730"," 8762458","13973851","16785664"
"adenosine 5'-diphosphoribose","242441"," 87144","123423","271987"," 38241","202867","253427","162841"
"adenosine 5'-monophosphate","3406752","4446114","5844833","7465929"," 242488","3539948"," 527855"," 610737"
"adrenate","14217320","11304611","47277092","12565612","59587248","19671940","30733552","20281992"
"alanine","201685264","181529152","194693616","275435264","864691072","227237728","660337344","774694848"
"allantoin","1112319"," 378266"," 392762"," 412128","1323758"," 439173"," 884131","1050135"
"alpha-hydroxyisovalerate"," 1165818","  860945"," 1307675"," 1099068","11003103"," 1169464"," 7840010"," 7668629"
"alpha-ketoglutarate"," 606484"," 768435"," 745340"," 891971","1318643"," 312442","1078288","1469472"
"alpha-tocopherol","32987208","45697364","33325166","61865768"," 6587192","47086388","64681424","36778084"
"anserine","3375452"," 994182","1705194"," 708461","4667103","3646367","2108234","2520955"
"arachidate"," 6360217"," 4974187"," 7417607"," 7860182","22817234"," 8214784"," 9512251"," 9126377"
"arachidonate","105230992"," 68922760"," 69648392"," 95811496","531304256","113191192","212908368","228638416"
"arachidonoyl ethanolamide","720350","496715","576044","389520","311426","449694","553616","288041"
"arginine"," 49903216"," 64142148"," 65044404","102184072","589136128","109801592","411469984","464027424"
"argininosuccinate"," 111687"," 235956"," 109482"," 263155","7268644"," 118564","3167587","4302190"
"ascorbate","1284252","2326349"," 746756","1742010"," 923643"," 220498","8729549"," 751355"
