"","Name",""
"mmu:64918","Bhmt2","2.64594378662806"
"mmu:14080","Fabp1","2.64337590849794"
"mmu:791396","Gm16485","2.63999612832179"
"mmu:18436","P2rx1","2.627123380784"
"mmu:28253","Slco1b2","2.62636037374787"
"mmu:16644","Kng1","2.61972166335996"
"mmu:239250","Slitrk6","2.61274252873897"
"mmu:11657","Alb","2.60172420966735"
"mmu:56388","Cyp3a25","2.59125127924728"
"mmu:243547","Grip2","2.58256009210425"
"mmu:19214","Ptgdr","2.5667482713216"
"mmu:17842","Mup3","2.54683818539641"
"mmu:18478","Pah","2.54532413413275"
"mmu:209448","Hoxc10","2.54196328501275"
"mmu:277898","Slc15a5","2.53882323836457"
"mmu:12780","Abcc2","2.53830990185864"
"mmu:15395","Hoxa10","2.53319497033436"
"mmu:94215","Ugt2a1","2.52137278583566"
"mmu:100043256","Gm9847","2.51785039767987"
"mmu:64385","Cyp4f14","2.51392241010434"
"mmu:231103","Gckr","2.5082229434571"
"mmu:15235","Mst1","2.50258484795712"
"mmu:16326","Inhbe","2.4977456371021"
"mmu:72094","Ugt2a3","2.49370761782761"
"mmu:50500","Ttpa","2.45479784331608"
"mmu:79059","Nme3","2.45367943777464"
"mmu:56373","Cpb2","2.44855024269282"
"mmu:15007","H2-Q10","2.42745410906447"
"mmu:22139","Ttr","2.41868355724078"
"mmu:22066","Trpc4","2.41458411570557"
"mmu:84506","Hamp","2.41069526962365"
"mmu:791341","Gm9990","2.40856103734467"
"mmu:379043","Raet1e","2.40612857080248"
"mmu:12992","Csn1s2b","2.40113728117154"
"mmu:56720","Tdo2","2.38794193208088"
"mmu:11806","Apoa1","2.38781882717735"
"mmu:217480","Dgkb","2.38400278648231"
"mmu:117147","Acsm1","2.38276628138418"
"mmu:15431","Hoxd11","2.38188960855692"
"mmu:72002","Slc39a5","2.36389094766741"
"mmu:15139","Hc","2.35026394616693"
"mmu:66425","Pcp4l1","2.33478661100769"
"mmu:26938","St6galnac5","2.32142651057197"
"mmu:76971","2810007J24Rik","2.31812559922663"
"mmu:11695","Alx4","2.29144612025863"
"mmu:240776","Kcnt2","2.29009934103417"
"mmu:100727","Ugt2b34","2.28362945757807"
"mmu:382111","Susd5","2.28131223065187"
"mmu:56760","Clec1b","2.27512025899252"
"mmu:218103","Slc17a2","2.26771229995442"
"mmu:269211","BC035947","2.26221220798506"
"mmu:22262","Uox","2.25334584445125"
"mmu:23892","Grem1","2.24962074223427"
"mmu:19337","Rab33a","2.24794557739202"
