Sample,207,208,209,243,213,215,217,218
Label,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Tx,HFD_Tx,HFD_Tx,HFD_Tx
gamma-aminobutyrate,"5,282,363","3,868,017","2,597,138","3,629,230","28,818,646","5,802,208","28,646,888","24,300,740"
gamma-carboxyglutamate,"112,841",,"97,456","106,406","2,379,382","251,177","1,641,792","1,760,214"
gamma-glutamyl-epsilon-lysine,"350,110","163,315","441,903","734,473","1,780,268","710,308","972,802","1,188,204"
gamma-glutamylalanine,"410,662","58,385","147,411","180,570","723,003","234,285","299,067","542,533"
gamma-glutamylglutamate,"519,522","101,648",,"292,392","423,361","203,766",,"437,931"
gamma-glutamylglutamine,"853,134","32,844","78,953","204,756","1,701,903","167,836","925,299","1,318,550"
gamma-glutamylglycine,,,,,,,,
gamma-glutamylhistidine,,,,,"157,966",,"689,768","225,382"
gamma-glutamylisoleucine*,,,,"149,133","447,160","65,071","376,849","535,684"
gamma-glutamylleucine,"309,961",,"271,764","560,561","251,311","325,444","1,242,180","532,137"
gamma-glutamylphenylalanine,,,,,,,"703,074","81,379"
gamma-glutamylvaline,"552,356","213,782","385,251","471,409","2,421,423","524,575","2,309,912","2,632,987"
gamma-tocopherol/beta-tocopherol,"571,553","715,727","762,640","775,815",,"1,057,122","1,326,544","1,063,137"
gluconate,,,,,"1,761,340",,"319,827","673,162"
glucose,"22,849,820","7,276,107","9,511,951","12,896,203","22,313,504","16,326,356","22,965,568","25,281,234"
glucuronate,"138,527","52,947","66,746","78,768","636,153","80,956","224,131","353,370"
glutamate,"173,070,112","214,425,312","226,062,928","238,414,016","1,836,644,608","187,065,328","1,397,995,264","1,409,424,640"
"glutamate, gamma-methyl ester","751,584","528,146","624,369","638,643","21,418,400","476,411","5,919,580","8,725,535"
glutamine,"173,928,640","107,942,952","114,592,568","155,420,640","1,325,758,336","185,339,056","730,274,048","984,356,416"
glutarate,"212,967","126,299","217,012","219,844","8,199,718","377,864","2,981,383","4,792,583"
glutarylcarnitine,"225,358",,,,"2,057,969","120,161","1,564,403","918,190"
"glutathione, oxidized (GSSG)","14,739,691","12,278,226","13,879,973","15,755,672",,"14,642,716",,
"glutathione, reduced (GSH)","1,674,845","8,773,300","8,745,113","11,040,218",,"2,217,024",,
glycerate,"5,160,682","3,911,849","4,818,145","5,539,934","58,248,540","5,925,080","34,244,396","41,673,856"
glycerol,"27,208,000","24,008,198","18,471,008","30,129,056","32,088,158","31,075,056","32,475,926","40,360,008"
glycerol 3-phosphate,"28,098,924","22,446,888","17,962,948","11,771,467","168,844,832","28,313,522","105,731,872","174,246,224"
glycerophosphoethanolamine,"2,948,826","2,364,162","2,462,883","2,257,178","8,180,055","1,961,409","5,162,413","6,225,899"
glycerophosphoglycerol,"140,689","168,703","162,226","209,787","1,302,377","199,951","1,362,833","863,391"
glycerophosphoinositol*,"412,532","324,363","558,827","500,939","241,952,080","944,789","159,319,680","138,033,632"
glycerophosphorylcholine,"578,099,456","429,398,144","477,533,376","428,592,512","3,833,126,144","393,726,528","2,605,331,712","2,575,194,624"
