"","Name",""
"mmu:19261","Sirpa","1.09272716460937"
"mmu:16323","Inhba","1.09247317822773"
"mmu:66198","Them5","1.09242693950914"
"mmu:217837","Itpk1","1.09236904976272"
"mmu:17357","Marcksl1","1.09225370902497"
"mmu:68051","Nutf2","1.09112250666691"
"mmu:329509","1810024B03Rik","1.08956945242564"
"mmu:75316","Taf1d","1.08843122171602"
"mmu:18710","Pik3r3","1.08819309946576"
"mmu:67885","1500011K16Rik","1.08778759347075"
"mmu:382913","Neil2","1.08695819888487"
"mmu:83453","Chrdl1","1.08634374810945"
"mmu:20868","Stk10","1.08565486138497"
"mmu:72522","Atxn7l2","1.08388329096871"
"mmu:78892","Crispld2","1.08312712358326"
"mmu:11752","Anxa8","1.08279502849398"
"mmu:12332","Capg","1.08149152080658"
"mmu:18507","Pax5","1.07977748961113"
"mmu:81799","C1qtnf3","1.0795624742034"
"mmu:107566","Arl2bp","1.07953184820229"
"mmu:12955","Cryab","1.07882968850434"
"mmu:114255","Dok4","1.07703931231064"
"mmu:232431","Gprc5a","1.07703337549865"
"mmu:16174","Il18rap","1.07695652353933"
"mmu:100040823","Gm10269","1.07511523512559"
"mmu:381413","Gpr176","1.0750982427605"
"mmu:19165","Psen2","1.07496797895382"
"mmu:68033","Cox19","1.07476400556436"
"mmu:215113","Slc43a2","1.07370505613991"
"mmu:76917","Flywch2","1.07290485491754"
"mmu:12021","Bard1","1.07230888694224"
"mmu:69666","Psmg4","1.07213155157596"
"mmu:170706","Tmem37","1.0710315623073"
"mmu:210029","Metrnl","1.07094306828496"
"mmu:66591","Mad2l1bp","1.07014538997281"
"mmu:78372","Snrnp25","1.06989373186499"
"mmu:27226","Pla2g7","1.06949776690175"
"mmu:100038882","Isg15","1.06942204813085"
"mmu:227933","Ccdc148","1.06897666208468"
"mmu:56745","C1qtnf1","1.06881191228797"
"mmu:14025","Bcl11a","1.06699289886568"
"mmu:20345","Selplg","1.06667958539422"
"mmu:67689","Aldh3b1","1.06662050819735"
"mmu:66374","2310011J03Rik","1.06647741877225"
"mmu:105348","Golm1","1.066246236915"
"mmu:54135","Lsr","1.06581717721624"
"mmu:12273","C5ar1","1.06525257224609"
"mmu:107373","Fam111a","1.06422440961187"
"mmu:68312","Gstm7","1.06355864559314"
"mmu:245828","Trappc1","1.06308740446729"
"mmu:257635","Sdsl","1.06278946831014"
"mmu:20702","Serpina1c","1.062208528065"
"mmu:100039665","Gm10320","1.06189035239501"
"mmu:102462","Imp3","1.06046698418685"
"mmu:17069","Ly6e","1.05932196355996"
"mmu:16402","Itga5","1.05787949461929"
"mmu:15374","Hn1","1.05768922063895"
"mmu:192156","Mvd","1.05748570960029"
"mmu:226652","Arhgap30","1.0572146236962"
"mmu:65112","Pmepa1","1.05719883978379"
"mmu:14778","Gpx3","1.05582044669933"
"mmu:238393","Serpina3f","1.05573258842307"
"mmu:12505","Cd44","1.05509980173897"
"mmu:207596","Thsd4","1.05508292319192"
"mmu:112417","Ugt2b37","1.05415630635965"
"mmu:12962","Crybb3","1.05349124621991"
"mmu:18113","Nnmt","1.05303450211271"
"mmu:71519","Cyp2u1","1.05141975057742"
"mmu:100503185","Btbd8","1.04977927948999"
"mmu:79202","Tnfrsf22","1.04946409116811"
"mmu:16833","Ldhc","1.04900273637541"
"mmu:432460","Gm5423","1.04900273637541"
"mmu:27395","Mrpl15","1.04850122946906"
"mmu:18590","Pdgfa","1.04842877981327"
"mmu:13009","Csrp3","1.04814495719041"
"mmu:108100","Baiap2","1.04795076585509"
"mmu:15903","Id3","1.04699577535136"
"mmu:18140","Uhrf1","1.04654501455666"
"mmu:208836","Fanci","1.04646040366103"
"mmu:432479","4930404N11Rik","1.04643745063764"
"mmu:72536","Tagap","1.04552771263175"
"mmu:21346","Tagln2","1.04468733989561"
"mmu:69833","Polr2f","1.04455514416964"
"mmu:14612","Gja4","1.04393123155644"
"mmu:67573","Loxl4","1.04345070954574"
"mmu:56368","Cyb561d2","1.04324839535236"
"mmu:231655","Oasl1","1.0431147341858"
"mmu:380780","Serpina11","1.04278907724397"
"mmu:24059","Slco2a1","1.04085920821583"
"mmu:11555","Adrb2","1.03888176052035"
"mmu:18187","Nrp2","1.03876697292179"
"mmu:14191","Fgr","1.03803266550661"
"mmu:75750","Slc10a6","1.03792415739222"
"mmu:246133","Kcne2","1.03783385488135"
"mmu:244216","Zfp771","1.03694697252743"
"mmu:217305","Cd300ld","1.03633995538161"
"mmu:11872","Art2b","1.03630807312148"
"mmu:20877","Aurkb","1.03524523968535"
"mmu:238803","Zfp366","1.03432061071237"
"mmu:22294","Uxt","1.03361745036418"
"mmu:545030","Wdfy4","1.03280364191638"
"mmu:625716","Gm6614","1.03187724155318"
"mmu:243961","Shank1","1.0313503206661"
"mmu:378431","Txlnb","1.0313503206661"
"mmu:14940","Gzmc","1.0313503206661"
"mmu:227620","Uap1l1","1.03078331708143"
"mmu:71529","Kazn","1.03052008103355"
"mmu:16600","Klf4","1.03045377147361"
"mmu:118454","Gjc2","1.03043720321176"
"mmu:214917","Fam173a","1.03031926516228"
"mmu:106042","Prickle1","1.03001899172783"
"mmu:12829","Col4a4","1.0294031538201"
"mmu:217340","Rnf157","1.02938513869766"
"mmu:244218","Ctf2","1.02904435876812"
"mmu:245884","Fam71f2","1.02837360836192"
"mmu:170741","Pilrb1","1.02627773249444"
"mmu:233067","Lrfn3","1.02607379629371"
"mmu:245240","9930111J21Rik2","1.0258990163182"
"mmu:18707","Pik3cd","1.02572744196077"
"mmu:51791","Rgs14","1.02491299982531"
"mmu:13421","Dnase1l3","1.02490934368375"
"mmu:109305","Orai1","1.02481544383602"
"mmu:56551","Txn2","1.02431382622226"
"mmu:13024","Ctla2a","1.02388000649664"
"mmu:15223","Foxj1","1.02330521928603"
"mmu:30955","Pik3cg","1.02324792618372"
"mmu:23988","Pin1","1.02232962874639"
"mmu:74463","Exoc3l2","1.02210457323202"
"mmu:22278","Usf1","1.02173050240155"
"mmu:69069","1810011H11Rik","1.02161043687032"
"mmu:30935","Tor3a","1.02157988647324"
"mmu:74202","Fblim1","1.02121000022951"
"mmu:16409","Itgam","1.02119522031394"
"mmu:67704","1810037I17Rik","1.02076611359698"
"mmu:68279","Mcoln2","1.02066027239008"
"mmu:11891","Rab27a","1.01977810992828"
"mmu:216820","Dhrs7b","1.01960021662319"
"mmu:71709","Syde1","1.01926618859698"
"mmu:68792","Srpx2","1.01910799159416"
"mmu:393082","Mettl7a2","1.01884635665927"
"mmu:67177","Cdt1","1.01871286266753"
"mmu:73737","1110008P14Rik","1.01835679834454"
"mmu:17285","Meox1","1.01776024475811"
"mmu:54218","B3galt4","1.01770600108853"
"mmu:212898","Dse","1.01626787701589"
"mmu:232821","Ccdc106","1.01614726273791"
"mmu:20704","Serpina1e","1.01594843298646"
"mmu:56177","Olfm1","1.01565490848026"
"mmu:22750","Zfp9","1.01545709812923"
"mmu:74481","Batf2","1.0146978775826"
"mmu:102657","Cd276","1.01462539572158"
"mmu:78688","Nol3","1.014500744865"
"mmu:11749","Anxa6","1.01427930423713"
"mmu:18173","Slc11a1","1.01411897688326"
"mmu:433323","Sgpp2","1.01255277594858"
"mmu:66859","Slc16a9","1.01207972995651"
"mmu:67131","Acbd4","1.01188376197807"
"mmu:218194","Phactr1","1.01174186774874"
"mmu:73680","Zbtb8a","1.01111410918126"
"mmu:100038347","Fam174b","1.01068785002291"
"mmu:27973","Vkorc1","1.01050253962834"
"mmu:74008","Arsg","1.0100494102885"
"mmu:15400","Hoxa3","1.00992859261361"
"mmu:11552","Adra2b","1.00982656091455"
"mmu:102857","Slc6a8","1.00966293300003"
"mmu:215653","Rassf2","1.00960180646744"
"mmu:69792","Med6","1.00874920917282"
"mmu:68563","Dpm3","1.00864026874062"
"mmu:75291","Zbtb3","1.00860475326338"
"mmu:105835","Sgsm3","1.00843988192092"
"mmu:54215","Cd160","1.0081130233066"
"mmu:434130","Ccdc8","1.00809344814047"
"mmu:208117","Aph1b","1.00803548439976"
"mmu:12524","Cd86","1.00786471346931"
"mmu:21944","Tnfsf12","1.00750340792134"
"mmu:57811","Rgr","1.00723956414811"
"mmu:80986","Ckap2","1.00686668893518"
"mmu:217216","BC030867","1.00601268505967"
"mmu:259300","Ehd2","1.00564890277353"
"mmu:20892","Stra13","1.00505763759731"
"mmu:19731","Rgl1","1.00453496884744"
"mmu:67184","Ndufa13","1.00356444891084"
"mmu:74251","Ankrd9","1.00351362660248"
"mmu:18414","Osmr","1.00334465817581"
"mmu:56031","Ppie","1.00250964104829"
"mmu:16411","Itgax","1.0022617375925"
"mmu:210710","Gab3","1.00164089163495"
"mmu:140499","Ube2j2","1.00135915208819"
"mmu:12494","Cd38","1.00095253280686"
"mmu:76477","Pcolce2","1.00056880016912"
"mmu:97159","A430005L14Rik","1.00024840876905"
"mmu:66953","Cdca7","0.998769023936062"
"mmu:16822","Lcp2","0.998572328920991"
"mmu:20219","Apcs","0.998486085111833"
"mmu:67037","Pmf1","0.997945746748637"
"mmu:20964","Syn1","0.997871050067882"
"mmu:23880","Fyb","0.997814647817696"
"mmu:66336","Cenpp","0.997614080989759"
"mmu:19339","Rab3a","0.997569998237835"
"mmu:93960","Nkd1","0.997293726571284"
"mmu:319818","A930011G23Rik","0.997279700796332"
"mmu:69071","Tmem97","0.997006657884266"
"mmu:108686","Ccdc88a","0.996738689219129"
"mmu:74734","Rhoh","0.99657331967708"
"mmu:331026","Gmppb","0.995278786412355"
"mmu:60406","Sap30","0.994836398742084"
"mmu:110310","Krt7","0.993730860738585"
"mmu:73914","Irak3","0.993692785240209"
"mmu:16765","Stmn1","0.993623395185198"
"mmu:66320","Tmem208","0.993543614909401"
"mmu:235402","Lingo1","0.993064146871745"
"mmu:67420","Far1","0.993010952983517"
"mmu:192654","Pla2g15","0.992096605120724"
"mmu:330216","Mblac1","0.991927558743356"
"mmu:243743","Plxna4","0.991462517795057"
"mmu:15254","Hint1","0.990940309717178"
"mmu:21425","Tfeb","0.990544599379378"
"mmu:268932","Caskin1","0.99047458500518"
"mmu:30045","Dnajc12","0.99021330410207"
"mmu:68731","Rbfa","0.989997957596493"
"mmu:23873","Faim","0.988629062611562"
"mmu:63913","Fam129a","0.988212698332416"
"mmu:27414","Sergef","0.986849047770635"
"mmu:109075","Exosc4","0.986542010086954"
"mmu:20527","Slc2a3","0.98637563988003"
"mmu:13841","Epha7","0.986036742774944"
"mmu:12517","Cd72","0.985992889943746"
"mmu:20224","Sar1a","0.985671304554642"
"mmu:14686","Gnat2","0.985443312186518"
"mmu:18048","Klk1b4","0.985252982724278"
"mmu:108148","Galnt2","0.984494946346609"
"mmu:12834","Col6a2","0.982492182174993"
"mmu:69534","Avpi1","0.982433316445667"
"mmu:12408","Cbr1","0.982179993622931"
"mmu:76265","Tsen54","0.981491120141783"
"mmu:192662","Arhgdia","0.980284965516361"
"mmu:240921","Gm4955","0.980177384993745"
"mmu:71720","Osbpl3","0.979938255385384"
"mmu:66425","Pcp4l1","0.979844755306962"
"mmu:76448","Ppp1r18","0.97982874639202"
"mmu:14421","B4galnt1","0.979773227323616"
"mmu:71971","Zswim1","0.978708920446991"
"mmu:27494","Amot","0.978371908283797"
"mmu:99543","Olfml3","0.978081880812565"
"mmu:21788","Tfpi","0.976763119115051"
"mmu:70762","Dclk2","0.976712686803628"
"mmu:56520","Nme4","0.976446297551474"
"mmu:11745","Anxa3","0.976409442130599"
"mmu:13521","Slc26a2","0.976259599208885"
"mmu:14470","Rabac1","0.976040169301603"
"mmu:338370","Nalcn","0.975839197448125"
"mmu:75124","Nxnl2","0.975839197448125"
"mmu:320685","Dctd","0.975839197448125"
"mmu:74337","Palm3","0.975839197448125"
"mmu:94109","Csmd1","0.975839197448125"
"mmu:76813","Armc6","0.975419489487604"
"mmu:381438","Gm5148","0.974560005370237"
"mmu:259277","Klk8","0.974138013915316"
"mmu:66056","Zfp524","0.973588059645493"
"mmu:17130","Smad6","0.973514877541051"
"mmu:16178","Il1r2","0.972795115356858"
"mmu:14063","F2rl1","0.972147330109182"
"mmu:72119","Tpx2","0.971815026507361"
"mmu:16913","Psmb8","0.971487119248956"
"mmu:69051","Pycr2","0.971234274928443"
"mmu:277743","Fam131c","0.971029081638989"
"mmu:330790","Hapln4","0.970861447362313"
"mmu:239463","Fam83a","0.970520599266332"
"mmu:218454","Lhfpl2","0.969886017390073"
"mmu:12982","Csf2ra","0.969774775750217"
"mmu:20750","Spp1","0.968694269642443"
"mmu:69731","Gemin7","0.968319319021763"
"mmu:327956","Vmo1","0.967987179329304"
"mmu:22715","Zfp57","0.967253805173635"
"mmu:68054","Serpina12","0.966786299723769"
"mmu:18938","Ppp1r14b","0.966554481267251"
"mmu:66398","Commd5","0.966168476176349"
"mmu:12983","Csf2rb","0.966146340902047"
"mmu:17250","Abcc1","0.965858003280205"
"mmu:68241","Fam195a","0.964238229535168"
"mmu:320782","Tmem154","0.964203327173499"
"mmu:104681","Slc16a6","0.964093645150436"
"mmu:620419","Zfp963","0.963568471982225"
"mmu:68197","Ndufc2","0.963318666233255"
"mmu:66618","Snrnp27","0.963040581745693"
"mmu:18542","Pcolce","0.962845741798906"
"mmu:97961","Nol12","0.961679900118755"
"mmu:620913","Gm12185","0.960834314912465"
"mmu:20111","Rps6ka1","0.96044840224989"
"mmu:246102","Rttn","0.96042277369293"
"mmu:59049","Slc22a17","0.960288452927002"
"mmu:66720","Klhl10","0.960026548055213"
"mmu:26888","Clec4a2","0.959289433735989"
"mmu:106073","Mfsd5","0.957282748217641"
"mmu:217057","Ptrh2","0.95514747327844"
"mmu:234384","Mpv17l2","0.954987898563624"
"mmu:72310","Nkg7","0.954586876604844"
"mmu:234797","6430548M08Rik","0.954376666112754"
"mmu:394434","Ugt1a9","0.954219787693745"
"mmu:14377","G6pc","0.954095107468994"
"mmu:52276","Cdca8","0.95403638002715"
"mmu:270210","Zfp651","0.95402157780826"
"mmu:68682","Slc44a2","0.953002020571104"
"mmu:17299","Mettl1","0.952339642504727"
"mmu:18591","Pdgfb","0.952147329785435"
"mmu:68165","Fdx1l","0.951993733503567"
"mmu:22248","Unc119","0.951672012455633"
"mmu:100340","Smpdl3b","0.950892031801592"
"mmu:14772","Grk4","0.950583433684896"
"mmu:12362","Casp1","0.950228307608979"
"mmu:70101","Cyp4f16","0.950172440493368"
"mmu:74229","Paqr8","0.949696624282565"
"mmu:68262","Agpat4","0.949356793093253"
"mmu:14297","Fxn","0.94897338388571"
"mmu:22637","Zap70","0.94891436055648"
"mmu:212190","Ubxn10","0.948457666565141"
"mmu:99045","Mrps26","0.948434844838986"
"mmu:231986","Jazf1","0.948284471545767"
"mmu:67801","Pllp","0.947861173212629"
"mmu:66538","Rps19bp1","0.94766887135908"
"mmu:66367","2310022A10Rik","0.947552483083801"
"mmu:27280","Phlda3","0.947353324705348"
"mmu:11790","Speg","0.947253496217032"
"mmu:69903","Rasip1","0.946544127540028"
"mmu:217012","Unc45b","0.946136227994481"
"mmu:13876","Erg","0.945193930371779"
"mmu:66141","Ifitm3","0.94437058047032"
"mmu:68332","Sdhaf1","0.944220632474065"
"mmu:17916","Myo1f","0.94370640836315"
"mmu:68229","AI846148","0.943524379159793"
"mmu:12721","Coro1a","0.943399630021403"
"mmu:14681","Gnao1","0.943193416512425"
"mmu:214058","Megf11","0.942276776843499"
"mmu:74097","Pop7","0.94200478522143"
"mmu:19245","Ptp4a3","0.941139477535734"
"mmu:18611","Pea15a","0.94110694801009"
"mmu:20715","Serpina3g","0.940173709952594"
"mmu:13353","Dgcr6","0.939687940447598"
"mmu:12189","Brca1","0.939098953371267"
"mmu:75871","Zfp821","0.939083513000475"
"mmu:16551","Kif11","0.937757752249499"
"mmu:16988","Lst1","0.937120834669096"
"mmu:53895","Clpp","0.936624259987271"
"mmu:17773","Mtnr1a","0.936346478325164"
"mmu:58521","Eid1","0.935530094217035"
"mmu:18092","Nkx2-6","0.935234667565712"
"mmu:19108","Prkx","0.935165891472467"
"mmu:328232","Gfod1","0.93505937992321"
"mmu:22379","Fmnl3","0.934895128548827"
"mmu:140559","Igsf8","0.934751650092761"
"mmu:317757","Gimap5","0.934700964502596"
"mmu:13476","Reep5","0.933420131576243"
"mmu:234677","Ces4a","0.9321790959397"
"mmu:66079","Tmem42","0.931633826268626"
"mmu:54354","Rassf5","0.931504164827622"
"mmu:69009","Thap7","0.930806187856907"
"mmu:67101","2310039H08Rik","0.93050135584986"
"mmu:52838","Dnlz","0.930186550271314"
"mmu:21807","Tsc22d1","0.930041118318097"
"mmu:68089","Arpc4","0.929773767655357"
"mmu:109905","Rap1a","0.928726256589841"
"mmu:18673","Phb","0.928133229079155"
"mmu:11544","Adprh","0.927920823215554"
"mmu:73407","Tepp","0.927283122862957"
"mmu:19659","Rbp1","0.927131893724053"
"mmu:55942","Sertad1","0.927069102332399"
"mmu:13135","Dad1","0.926888973473804"
"mmu:100503794","Gm9920","0.926844720999875"
"mmu:20250","Scd2","0.926610819614839"
"mmu:170767","Rfxap","0.926501240786998"
"mmu:66268","Pigyl","0.926407783340399"
"mmu:16542","Kdr","0.926353696284258"
"mmu:223672","Apol9a","0.92601174807754"
"mmu:216185","Gm4799","0.92497113114411"
"mmu:77037","Mrap","0.924834129705455"
"mmu:68738","Acss1","0.924665996740591"
"mmu:229499","Fcrl1","0.923953625314158"
"mmu:53415","Htatip2","0.923828336832912"
"mmu:19329","Rab17","0.923610132057109"
"mmu:234825","Klhdc4","0.923197089940641"
"mmu:12145","Cxcr5","0.922062489599453"
"mmu:79459","Aldoart2","0.921734109054088"
"mmu:214547","She","0.921665185421038"
"mmu:216459","Myl6b","0.921234496588255"
"mmu:14566","Gdf9","0.920858823743358"
"mmu:15242","Hhex","0.920308928620591"
"mmu:231830","Micall2","0.920292090233028"
"mmu:14773","Grk5","0.919941719163239"
"mmu:56488","Nxt1","0.919828699977041"
"mmu:20692","Sparc","0.919269858283966"
"mmu:22033","Traf5","0.918823358066887"
"mmu:55932","Gbp3","0.918721077854066"
"mmu:217138","Prr15l","0.918093965786267"
"mmu:16948","Lox","0.917735468881126"
"mmu:214854","Neurl3","0.917546036333319"
"mmu:66251","Arfgap3","0.917318807791139"
"mmu:66290","Atp6v1g1","0.916577681244895"
"mmu:67199","Pfdn1","0.915652766011684"
"mmu:192292","Nrbp1","0.915073660713323"
"mmu:69770","1600002K03Rik","0.914996178612325"
"mmu:104721","Ddx1","0.914745828318833"
"mmu:12478","Cd19","0.913950505769004"
"mmu:16782","Lamc2","0.913677844390389"
"mmu:20300","Ccl25","0.913222734754783"
"mmu:26879","B3galnt1","0.912746469158391"
"mmu:13350","Dgat1","0.91249413720845"
"mmu:67824","Nmral1","0.911816974647052"
"mmu:100038416","Gm10643","0.911060406626141"
"mmu:268451","Rab11fip4","0.911031733636572"
"mmu:12757","Clta","0.910962800119122"
"mmu:80752","Fam20c","0.910602368468073"
"mmu:66125","Sf3b5","0.9100116061135"
"mmu:216864","Mgl2","0.909644241570708"
"mmu:16434","Itpa","0.909315833750148"
"mmu:235135","Tmem45b","0.909121644669546"
"mmu:73094","Sgip1","0.909090045971755"
"mmu:12124","Bik","0.908935849982275"
"mmu:101602","AI467606","0.908886139152193"
"mmu:108687","Edem2","0.908852340898318"
"mmu:19739","Rgs9","0.908839388766577"
"mmu:224997","Dlgap1","0.908759317841153"
"mmu:18100","Mrpl40","0.908758894308594"
"mmu:109637","Upk1a","0.908246961950607"
"mmu:17390","Mmp2","0.907509423199029"
"mmu:114584","Clic1","0.907146587358156"
"mmu:27397","Mrpl17","0.906709984059464"
"mmu:56277","Tmem45a","0.906662272777354"
"mmu:74241","Chpf","0.906466596822145"
"mmu:12161","Bmp6","0.905805481116173"
"mmu:240066","Zfp870","0.905606292104222"
"mmu:58996","Arhgap23","0.904919385217364"
"mmu:12934","Dpysl2","0.904451744670832"
"mmu:69684","Aarsd1","0.904288027989834"
"mmu:317758","Gimap9","0.903959610338137"
"mmu:60504","Il21r","0.903838485863641"
"mmu:67180","Yipf5","0.903738243265637"
"mmu:12143","Blk","0.903333384863235"
"mmu:216964","Trp53i13","0.903208466462353"
"mmu:66873","Tril","0.90250519788226"
"mmu:16205","Gimap1","0.901658501988261"
"mmu:243547","Grip2","0.901450206258523"
"mmu:78829","Tsc22d4","0.899976590325981"
"mmu:20671","Sox17","0.899770636863104"
"mmu:75746","Morc4","0.898156149654001"
"mmu:56844","Tssc4","0.898140557124681"
"mmu:14227","Fkbp2","0.897964621721053"
"mmu:22041","Trf","0.897706475209743"
"mmu:64242","Ngb","0.89756001040461"
"mmu:99311","Commd7","0.894923104716497"
"mmu:20620","Plk2","0.893260301270424"
"mmu:18600","Padi2","0.892574929993305"
"mmu:767812","AA474408","0.89160418024339"
"mmu:28113","Tinf2","0.891349641708041"
"mmu:21973","Top2a","0.89130718488104"
"mmu:16535","Kcnq1","0.891273139287259"
"mmu:76686","Clip3","0.890397058953884"
"mmu:78339","Ttyh3","0.890359117764649"
"mmu:19228","Pth1r","0.89032311588596"
"mmu:17394","Mmp8","0.889957103471264"
"mmu:109232","Sccpdh","0.889305025901971"
"mmu:15900","Irf8","0.889227025352652"
"mmu:217738","Ism2","0.888477116851205"
"mmu:16997","Ltbp2","0.888277891201587"
"mmu:227929","Cytip","0.888257898128038"
"mmu:20438","Siah1b","0.888070126270433"
"mmu:72667","Zfp444","0.887430320989977"
"mmu:16414","Itgb2","0.887323891390902"
"mmu:68017","Ftsj2","0.887186958929985"
"mmu:238693","Zfp58","0.887127454711635"
"mmu:66950","Tmem206","0.886970966207656"
"mmu:11910","Atf3","0.886764224253496"
"mmu:22154","Tubb5","0.886663647248314"
"mmu:68339","Ccdc88c","0.886185652257656"
"mmu:66371","Chmp4c","0.885932165243737"
"mmu:331004","Slc9a9","0.885076355461063"
"mmu:170765","Ripply3","0.884484857382266"
"mmu:381199","Tmem151a","0.884194238170393"
"mmu:64296","Abhd8","0.884093751098803"
"mmu:21899","Tlr6","0.884071243870055"
"mmu:407788","BC051142","0.88359432737051"
"mmu:21463","Tcp11","0.88359432737051"
"mmu:74253","Klrg2","0.88359432737051"
"mmu:216439","Agap2","0.882923252002598"
"mmu:235431","Coro2b","0.882078577037892"
"mmu:19224","Ptgs1","0.881487729715851"
"mmu:12530","Cdc25a","0.88144097072353"
"mmu:69028","Mitd1","0.881285012856194"
"mmu:67711","Nsmce1","0.881084164330822"
"mmu:320974","Lrrn4","0.880414708285038"
"mmu:246257","Ovca2","0.879878076941"
"mmu:17970","Ncf2","0.879868552971961"
"mmu:14615","Gjc1","0.879569406336761"
"mmu:244654","Mtss1l","0.879215279202409"
"mmu:15445","Hpd","0.878840890289654"
"mmu:320415","Gchfr","0.878683126372269"
"mmu:80749","Lrfn1","0.878636920473771"
"mmu:16621","Klkb1","0.878493132550701"
"mmu:71887","Ppm1j","0.878105565956062"
"mmu:239114","Il17d","0.878030228327371"
"mmu:237988","Cdr2l","0.877767735479357"
"mmu:69399","1700025G04Rik","0.875913930391127"
"mmu:16768","Lag3","0.87493491843841"
"mmu:68920","1110065P20Rik","0.874748193918847"
"mmu:215210","Tmem120a","0.874641974070749"
"mmu:110454","Ly6a","0.874535912572885"
"mmu:434778","Ccdc160","0.874397007093675"
"mmu:72515","Wdr43","0.873686198490796"
"mmu:140580","Elmo1","0.8736131417858"
"mmu:71693","Colec11","0.873121184854261"
"mmu:100952","Emilin1","0.872714258147441"
"mmu:14230","Fkbp10","0.872587175649773"
"mmu:70423","Tspan15","0.872436635441182"
"mmu:22051","Trip6","0.872415037831425"
"mmu:22354","Vipr1","0.871598125798918"
"mmu:19250","Ptpn14","0.871542652466251"
"mmu:107765","Ankrd1","0.871405253307945"
"mmu:65019","Rpl23","0.871358604452582"
"mmu:74315","Rnf145","0.870665847387897"
"mmu:76498","Paqr4","0.870206206386033"
"mmu:71954","Suds3","0.86954774624099"
"mmu:69216","Ccdc23","0.869523680383299"
"mmu:56198","Heyl","0.86923651427545"
"mmu:66569","Gdpd1","0.868532694337844"
"mmu:12406","Serpinh1","0.868275830788424"
"mmu:66172","Med11","0.868273045545853"
"mmu:67922","Fam32a","0.868265168626829"
"mmu:11911","Atf4","0.867097907048714"
"mmu:213956","Fam83f","0.866885570449618"
"mmu:68797","Pdgfrl","0.866478813650414"
"mmu:105083","Pelo","0.866363589049591"
"mmu:270685","Mthfd1l","0.865958719052333"
"mmu:12428","Ccna2","0.865927212690177"
"mmu:68010","Bambi","0.865908113053738"
"mmu:20130","Rras","0.865698098591788"
"mmu:20200","S100a6","0.86506840202587"
"mmu:110382","C8b","0.86493920690838"
"mmu:231238","Sel1l3","0.864828091854128"
"mmu:320129","Adrbk2","0.864768144006485"
"mmu:170441","Slc2a10","0.863349033048083"
"mmu:16590","Kit","0.863323915299382"
"mmu:76889","Adck4","0.862674985829906"
"mmu:72290","Lsm11","0.862397539072238"
"mmu:13713","Elk3","0.861788258410604"
"mmu:81845","Gpank1","0.861523088771531"
"mmu:69861","2010003K11Rik","0.86121575335298"
"mmu:14702","Gng2","0.861090308246194"
"mmu:22631","Ywhaz","0.860841046054004"
"mmu:65961","Utp3","0.860712320775232"
"mmu:664849","Gm7367","0.86040452607755"
"mmu:12802","Cnr2","0.860356026212579"
"mmu:217124","Ppp1r9b","0.858493202866325"
"mmu:76373","Zfp773","0.858137553536452"
"mmu:19735","Rgs2","0.857848728527888"
"mmu:18646","Prf1","0.857467248687818"
"mmu:67943","Mesdc2","0.857358950350223"
"mmu:11983","Atpif1","0.857151502607222"
"mmu:217378","Dnajc27","0.856044561680513"
"mmu:18019","Nfatc2","0.855408482227781"
"mmu:22329","Vcam1","0.855355312131236"
"mmu:71522","Ggt6","0.855327250605177"
"mmu:22368","Trpv2","0.855202040404022"
"mmu:109042","Prkcdbp","0.854095605062123"
"mmu:11769","Ap1s1","0.853923948462602"
"mmu:68836","Mrpl52","0.853833705288605"
"mmu:18205","Ntf3","0.853373455121787"
"mmu:383619","Aim2","0.853170414148429"
"mmu:12323","Camk2b","0.852647334823002"
"mmu:665187","Gm7535","0.852562889392728"
"mmu:338362","Ust","0.852431701471461"
"mmu:12315","Calm3","0.852348011365126"
"mmu:107392","Brms1","0.85208410059082"
"mmu:19341","Rab4a","0.851927328805788"
"mmu:12702","Socs3","0.851541320204157"
"mmu:53871","Pkd2l2","0.851414750539154"
"mmu:15413","Hoxb5","0.849961187587777"
"mmu:235283","Gramd1b","0.849867629053422"
"mmu:55978","Ift20","0.849709411175349"
"mmu:56390","Sssca1","0.849383136984534"
"mmu:66176","Nat9","0.848754553995486"
"mmu:94254","Wbscr16","0.848238968320992"
"mmu:19183","Psmc3ip","0.848181494175498"
"mmu:330010","Ttll10","0.847804614028312"
"mmu:19340","Rab3d","0.847175520606075"
"mmu:76074","Gbp8","0.847073706015651"
"mmu:19279","Ptprr","0.847012371323992"
"mmu:78749","Filip1l","0.846862799080343"
"mmu:66827","Ttc1","0.845682021168189"
"mmu:11997","Akr1b7","0.845404085927682"
"mmu:56317","Anapc7","0.845277946540337"
"mmu:11826","Aqp1","0.845139385078512"
"mmu:60322","Chst7","0.845040931013107"
"mmu:69090","Ascc1","0.844277312633474"
"mmu:68799","Rgmb","0.844213479831334"
"mmu:94064","Mrpl27","0.843387674585463"
"mmu:75597","Ndufaf2","0.843239059376987"
"mmu:72433","Rab38","0.843195385079151"
"mmu:224093","Fam43a","0.843023242060303"
"mmu:100042179","Gm9803","0.842618565645447"
"mmu:66279","Tmem218","0.842500149476807"
"mmu:94280","Sfxn3","0.842323842914347"
"mmu:381196","Gm960","0.842218808789245"
"mmu:12183","Bpgm","0.841750757653766"
"mmu:93692","Glrx","0.84158495598714"
"mmu:12867","Cox7c","0.841402400269254"
"mmu:264134","Ttc26","0.841395478743367"
