"","213","215","217","218","207","208","209","243"
"Label","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh"
"3-phosphoglycerate"," 0.2638864","-0.1441792"," 0.5927996"," 0.3694613","-0.1186496","-0.4072004","-0.3279554","-0.2281626"
"3-ureidopropionate","-0.40811256"," 0.07641302","-0.17373749","-0.33285817"," 0.59188744"," 0.16541456"," 0.10098786","-0.01999466"
"4-cholesten-3-one","-0.6286084"," 0.1775411","-0.1860196","-0.2073122"," 0.1832924"," 0.3713916"," 0.1595548"," 0.1301604"
"4-guanidinobutanoate"," 0.209232263","-0.014154635","-0.208746981","-0.363972569","-0.003228012","-0.118575076","-0.136582421"," 0.636027431"
"4-hydroxy-nonenal-glutathione"," 0.34655019","-0.13084980"," 0.18366801"," 0.24479008","-0.65344981"," 0.04635724"," 0.04313650","-0.08020241"
"4-imidazoleacetate","-0.41825091"," 0.44028471","-0.55971529","-0.32593697"," 0.05547255"," 0.29324685"," 0.21120537"," 0.30369369"
"5-dodecenoate (12:1n7)","-0.30688887"," 0.21734053","-0.08124598","-0.26779233"," 0.65770110","-0.07349540","-0.34229890"," 0.19667985"
"5-methylthioadenosine (MTA)"," 0.5846321","-0.2860200"," 0.3409538"," 0.4845148","-0.4153679","-0.2312587","-0.1669175","-0.3105366"
"5-oxoproline"," 0.5487757","-0.1964157"," 0.4978324"," 0.5406661","-0.2368897","-0.4122685","-0.4512243","-0.2904761"
"7-hydroxycholesterol (alpha or beta)","-0.50267856"," 0.11879283","-0.38399874","-0.14948966"," 0.49732144","-0.06238843"," 0.27401223"," 0.20842888"
"7-methylguanine"," 0.3744262","-0.5251398"," 0.3265734"," 0.3019702","-0.6255738"," 0.1854860","-0.2151010"," 0.1773589"
"9,10-DiHOME","-0.55432996"," 0.27453806","-0.45490823","-0.28656694"," 0.29621170"," 0.44567004"," 0.23502817"," 0.04435717"
"acetylcarnitine","-0.54785630","-0.02330971"," 0.39956926","-0.60043074"," 0.35254771"," 0.24403589","-0.09812671"," 0.27357059"
"acetylphosphate","-0.10013491","-0.22961498"," 0.27876345"," 0.61534124","-0.01826920"," 0.03047347","-0.19190032","-0.38465876"
"aconitate [cis or trans]"," 0.14681952","-0.47234157"," 0.52765843","-0.02231689","-0.02057069","-0.33210378"," 0.20008354","-0.02722856"
"adenine"," 0.59490163","-0.31005777"," 0.18515309"," 0.43403573","-0.14741732","-0.25227227","-0.40509837","-0.09924472"
"adenosine","-0.5829282"," 0.3376895","-0.3310489","-0.1046316"," 0.3358365","-0.3011272"," 0.2291380"," 0.4170718"
"adenosine 5'-diphosphoribose (ADP-ribose)","-0.70678447"," 0.18404473","-0.05514626","-0.18409822"," 0.29321553"," 0.07085552"," 0.11026861"," 0.28764456"
"adenosine 5'-monophosphate (AMP)","-0.6433300"," 0.1902003","-0.4180784","-0.3863297"," 0.2216806"," 0.3335319"," 0.3456553"," 0.3566700"
"adrenate (22:4n6)","-0.03284148"," 0.07553674","-0.20007790","-0.39302709"," 0.02045332"," 0.03259896"," 0.60697291","-0.10961547"
"alanine","-0.45095434","-0.44587707","-0.29697554"," 0.37089528","-0.16248929"," 0.50836577","-0.07201046"," 0.54904566"
"allantoin","-0.23478747","-0.07311268","-0.30069388","-0.17698301"," 0.69930612"," 0.14341474"," 0.02095649","-0.07810031"
"alpha-hydroxyisovalerate"," 0.53568536","-0.45799207"," 0.50179893"," 0.48544010","-0.25243829","-0.28560298","-0.06257641","-0.46431464"
"alpha-ketoglutarate","-0.40885202","-0.48390126","-0.33043829","-0.09805383"," 0.14218779"," 0.51609874"," 0.33591645"," 0.32704242"
"alpha-tocopherol","-0.72402120"," 0.16008912","-0.03041662","-0.17953460"," 0.11574550"," 0.27597880"," 0.13396279"," 0.24819621"
"anserine","-0.13638781"," 0.50718125","-0.42345792","-0.31371798"," 0.57380191"," 0.01368489"," 0.20509376","-0.42619809"
"arachidate (20:0)","-0.05483158"," 0.24249411","-0.58805267","-0.62021732"," 0.18064208"," 0.20620680"," 0.37978268"," 0.25397589"
"arachidonate (20:4n6)"," 0.50321298"," 0.15917544","-0.49678702","-0.36732689"," 0.35246270"," 0.10476481","-0.23266687","-0.02283514"
"arachidonoyl ethanolamide","-0.59575483"," 0.12478631","-0.22243030","-0.49548729"," 0.40424517"," 0.36251631"," 0.33423972"," 0.08788491"
"arginine"," 0.32557567","-0.01090046"," 0.27563387"," 0.40087965","-0.59912035","-0.08409940","-0.28176695","-0.02620203"
"argininosuccinate"," 0.55427166","-0.44572834"," 0.36620528"," 0.47900189","-0.39880299","-0.03133133","-0.38514082","-0.13847535"
"ascorbate (Vitamin C)","-0.46783948","-0.50146247"," 0.43815976","-0.42921885"," 0.19097503"," 0.49853753"," 0.01919399"," 0.25165448"
"asparagine"," 0.4816502","-0.2163774"," 0.2599658"," 0.6048059","-0.3951941","-0.1941497","-0.2940910","-0.2466096"
"aspartate"," 0.4756850","-0.5243150"," 0.4168707"," 0.3998510","-0.1173223","-0.1196977","-0.1202505","-0.4108212"
